cum_hh_total,oopg_share_total,cum_hh_nonfood,oopg_share_nonfood
0.007909179394283476,0.6673122192124304,0.007864720592436708,1.4591495601336766
0.007986455746739226,0.6619995373646114,0.007925523965725849,1.4544944822938384
0.008118449874399152,0.6473123654071992,0.007974754695069673,1.4313123745169678
0.008154254335419525,0.6457776309073999,0.008063545536883446,1.4034595390904911
0.008193303322923468,0.6423047410662318,0.008129584734332012,1.3906373005945392
0.008262316699380025,0.6305848894076034,0.008182173602272715,1.3756180005743843
0.008347077783372224,0.6155656168130158,0.008312663517275078,1.375215419026329
0.008415554775928315,0.61227454954094,0.008380966942258159,1.3747294406481927
0.008531527000486447,0.6118219619348564,0.008497069245869049,1.3707178386522725
0.008713049264772644,0.601306073668983,0.00860264071871737,1.3402095813074255
0.008763330059881972,0.5935789424770355,0.008686575134316818,1.3219327686295697
0.008823304025243681,0.5924049270005121,0.008720391994971313,1.3096700289093441
0.00892828911874551,0.5868582143153165,0.008846308407610403,1.2999879361356816
0.009129306727285244,0.586779217944149,0.008906534639518822,1.2889082368811193
0.009222920517774853,0.5860603578649131,0.008962500674142225,1.2752071621609542
0.009247426315925362,0.5856937067223922,0.009046473205376084,1.263926052386144
0.009337384632740434,0.5795466620105578,0.009090502849559125,1.25074087791091
0.009397473688289977,0.5663469698654987,0.009159935642403775,1.2312388947561066
0.00948506893770778,0.5612943840232281,0.009232161991850693,1.2274383851687936
0.00955450173055243,0.5602618300896973,0.009433179600390426,1.2168168609394072
0.009636268541368334,0.5598699162706331,0.009468234841149947,1.2161783654626237
0.009722643614782858,0.5557584288405132,0.009587344397809961,1.2104446505457118
0.01023253178918996,0.547248511973044,0.009792810059261447,1.1982030127733623
0.010414054053476157,0.5459387415786543,0.010302698233668549,1.1781758367042698
0.010468223815561345,0.5448437601209339,0.010368737431117115,1.1652866488882823
0.010515514266284418,0.5437727954883851,0.010536480235226171,1.1645982057431858
0.010646004181286781,0.5420333157846909,0.010666970150228534,1.153213009351866
0.010780891614342616,0.5317998702536462,0.010702025390988055,1.1199057643325168
0.01083659261491351,0.531605244572163,0.010943896333764398,1.1140704292821169
0.010925383456727285,0.5307477588883953,0.01099478645235406,1.1110796837739427
0.011003116024529956,0.5255491337037896,0.011082381701771862,1.104632484510441
0.011059016458978024,0.524440497786902,0.011154543160349322,1.0881828538858997
0.011131177917555482,0.5239861344066076,0.011289430593405156,1.0875942737772974
0.011197217115004049,0.5217779556152105,0.01139500206625348,1.0831538988797504
0.011281151530603497,0.5211709102669759,0.011574396226023572,1.0820252879299959
0.011353489933389731,0.512945716083905,0.011669622867648229,1.0805750226862252
0.011427520867420389,0.5094278939162048,0.011724189475753643,1.0743367972709412
0.011506739511736325,0.5030722241898676,0.011782393068860026,1.074021160981821
0.01157936271569815,0.4959830935144701,0.011963915333146223,1.0718262247350372
0.0116823825052485,0.4859165698854492,0.01201981576759429,1.0552184438438212
0.011731361876976501,0.48090426979086687,0.012099034411910226,1.035222233513477
0.011778652327699575,0.4709293289453774,0.012172437223731122,1.0271404227944796
0.012028399182080252,0.46666682791333486,0.012280596881522403,1.0167603903688964
0.012100737584866487,0.46543972212848406,0.01260852776203122,1.0142005845626714
0.012262301086062593,0.4642496811518491,0.012671155873535176,1.006192015780358
0.012311531815406417,0.4577363609238729,0.012772400393646506,1.0035820992932232
